mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.8260758399963377,0.06478725749156139,0.5081060886383056,0.20414527285292342,,sqrt,4,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.8525981021018724,0.8712662258588646,0.8806997081936994,0.8795248895656658,0.8887885150940192,0.8745754881628243,0.012312347419143322,52,0.962016092871257,0.9666666666666667,0.9646390174727841,0.9661656922875501,0.9661883951291211,0.9651351728854758,0.0017024424138883303
1.111512804031372,0.23219680714123306,0.30750012397766113,0.09088216191662328,,sqrt,4,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.8527910956418575,0.8651115099827057,0.8787714077608574,0.8873548430946093,0.8929311256384028,0.8753919964236866,0.014687683906467979,25,0.9610045881039535,0.9640944105029845,0.9635816142167009,0.9625149236786593,0.9626003197131613,0.9627591712430918,0.00106044603817814
1.7415258884429932,0.17198722584579576,0.29569320678710936,0.06826546346488055,,sqrt,4,5,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.8506392413444906,0.8691068249184805,0.8805188151682918,0.8817551323274795,0.8887885150940192,0.8741617057705522,0.013348218389427948,63,0.9620012957657533,0.9666653699149669,0.9640987817575677,0.9641124965087019,0.9661905448656597,0.9646136977625298,0.0016755172806928267
2.730016899108887,0.1495758156141816,0.48258581161499026,0.15016017560366096,,sqrt,4,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.8525981021018724,0.8712662258588646,0.8806997081936994,0.8795248895656658,0.8887885150940192,0.8745754881628243,0.012312347419143322,52,0.962016092871257,0.9666666666666667,0.9646390174727841,0.9661656922875501,0.9661883951291211,0.9651351728854758,0.0017024424138883303
1.1825871467590332,0.2004170356367638,0.20495448112487794,0.026378513016903152,,sqrt,4,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8503460131336562,0.8732133760457689,0.8721636140380192,0.8877566343921394,0.8825742782639333,0.8732107831747034,0.012830830891875937,103,0.957917877754475,0.9610045881039535,0.9568414918965797,0.9584146884576625,0.9564416957382236,0.9581240683901788,0.001606222190439455
1.6910036087036133,0.05936586239454336,0.27837696075439455,0.1351143021428885,,sqrt,4,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8505854394390013,0.8734238116631343,0.8761079840647329,0.8855896357163132,0.8908871224698589,0.8753187986706081,0.013883916218144285,29,0.9578872085316507,0.9609435889484403,0.9599496051183498,0.9583973718581735,0.9589849877891384,0.9592325524491505,0.001096410102935325
2.904839038848877,0.19306964670502377,0.3368077754974365,0.07437893016253172,,sqrt,4,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.8545330664838542,0.8734238116631343,0.8785441578682275,0.8730282745456265,0.8908434637955345,0.8740745548712754,0.011700953765389885,73,0.959966795758744,0.9578557192620163,0.9594380407780913,0.9594670675878842,0.9610578231033837,0.959557089298024,0.0010331503081666981
1.2033883571624755,0.054806116499820846,0.2144080638885498,0.09860375943244858,,log2,1,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8422713668844651,0.8734238116631343,0.8684038461538461,0.8897419783076221,0.8887885150940192,0.8725259036206173,0.017285834369764826,133,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.6483214378356934,0.19030335810131063,0.27324066162109373,0.04342872301351491,,log2,1,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8502050272794957,0.867284143665403,0.8787712480082823,0.8772747442938459,0.8844203119908765,0.8715910950475807,0.012036286781739281,169,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.9520729541778565,0.11165892963296724,0.352994966506958,0.0954658888231312,,log2,1,2,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8524314130267017,0.8631311146051712,0.874590982022076,0.8817551323274795,0.8886857793756311,0.8721188842714118,0.012975415868986973,151,1.0,1.0,1.0,1.0,1.0,1.0,0.0
