mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.165455532073975,0.20219531052475817,0.023207807540893556,0.0016718836030853801,0.8,0.1,7,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.8638918783048416,0.8777540436899106,0.8399504087473998,0.8693300711220832,0.8719685714125198,0.864578994655351,0.013098090410516688,82,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.37317643165588377,0.013274250098396095,0.016385269165039063,0.001388801393732972,0.8,0.2,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.8514448150865709,0.8936895004766257,0.8464416322580753,0.8779569024725274,0.8835449301405003,0.8706155560868598,0.018468172046281928,5,0.9896063581493542,0.985424912702766,0.9921997721254676,0.9890596025234407,0.9833440139402526,0.9879269318882562,0.003150359216016552
0.31946754455566406,0.015187362931822743,0.014047002792358399,0.0017353549877658317,0.8,0.2,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.8519371460239907,0.8902951393182049,0.847228700994863,0.8800790498902409,0.869246005295651,0.8677572083045902,0.01633215609675885,34,0.9859606185973397,0.9848883194025732,0.9869898001033419,0.9817557272278175,0.9828157219818443,0.9844820374625833,0.001941623826941957
0.6437824726104736,0.03149017457114086,0.015106487274169921,0.0025172067984187865,0.8,0.2,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.8537956721767507,0.8896486415882967,0.8467234292745327,0.8738492805585193,0.8708980331262939,0.8669830113448788,0.015235225123343715,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5925684928894043,0.02804093207343613,0.016162872314453125,0.0015273245504929538,0.8,0.2,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.8515039457191825,0.8839669251624509,0.831487515165747,0.8799417021048642,0.8650498511142634,0.8623899878533015,0.01925705325811481,96,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9794218063354492,0.049117482386376025,0.017536687850952148,0.0025989247166470068,0.8,0.2,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.8521611884847179,0.8815991855389211,0.8469808271191079,0.8759700387934468,0.8750517598343684,0.8663525999541124,0.01398063393920441,55,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9111088275909424,0.011470304764070354,0.019749546051025392,0.002285178402514466,0.8,0.2,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.8554292929292929,0.8778748146499574,0.83571498269292,0.8756075516376032,0.8609724916240521,0.8611198267067651,0.015286816387430697,102,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5696445941925049,0.03559236116681649,0.014399480819702149,0.002867856437617182,0.8,0.2,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.8591763599564596,0.8835154808030351,0.8312742214049015,0.8802809415020837,0.8689791511694047,0.8646452309671769,0.01877699372346767,80,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5660216331481933,0.020347043182971813,0.014833545684814453,0.0006907961091550016,0.8,0.2,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8515264461774393,0.8836920774086229,0.8463275571988926,0.8673795109678434,0.8862063155581398,0.8670263814621876,0.01621375535442678,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0300632476806642,0.060775641873089564,0.018480491638183594,0.0025750945853723513,0.8,0.2,5,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.8660192472692473,0.8793084217767295,0.8312604247186102,0.8753124999999999,0.873610157437747,0.8651021502404668,0.0174617240437471,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0
