mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06037120819091797,0.009025415215486835,0.011887884140014649,0.005464808528433707,entropy,15,4,5,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8270373688887016,0.8618198002148872,0.8058171485273256,0.8298196752680768,0.8049826541346261,0.8258953294067235,0.02072556721504404,73,0.9591420661410245,0.9586530120084338,0.9613383968788234,0.9603386514367209,0.9609484008427338,0.9600841054615472,0.0010315535538037122
0.04919743537902832,0.010520101008946738,0.0071792125701904295,0.0007774710676232455,entropy,15,4,10,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8282100140712946,0.8537464884003936,0.8134178540188202,0.8215641434357788,0.8096816053051589,0.8253240210462891,0.01559964274838292,79,0.949581848847273,0.9502002775355066,0.9545968116339552,0.9583547820021316,0.9588262101562556,0.9543119860350243,0.0039008688486060483
0.059882593154907224,0.01658876238987713,0.010943937301635741,0.003836326163805116,entropy,15,4,20,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.8488332223350503,0.8463098018745957,0.8096923872420562,0.8311139310782408,0.8291659428681721,0.8330230570796232,0.01406656432715207,39,0.9263799173033926,0.9316604746722789,0.9367318250424048,0.9213643670616974,0.929768600314548,0.9291810368788644,0.005146918347122409
0.04596877098083496,0.0072104510886719245,0.007516717910766602,0.0007494831679211312,entropy,15,8,2,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.8507164205344586,0.8443271360926904,0.8202366194950226,0.8495880642481307,0.8244180316216192,0.8378572543983843,0.012930034074398074,20,0.9215783594430769,0.9327314542384694,0.9316881539640142,0.9193017244205152,0.9302399845786967,0.9271079353289545,0.00554842749611359
0.052698183059692386,0.02656593047629855,0.017458391189575196,0.0084283884076241,entropy,15,8,5,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.8507164205344586,0.8443271360926904,0.8202366194950226,0.8495880642481307,0.8244180316216192,0.8378572543983843,0.012930034074398074,20,0.9215783594430769,0.9327314542384694,0.9316881539640142,0.9193017244205152,0.9302399845786967,0.9271079353289545,0.00554842749611359
0.05809321403503418,0.022202425299528983,0.008845281600952149,0.001505101509569977,entropy,15,8,10,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.8507164205344586,0.8443271360926904,0.8202366194950226,0.8495880642481307,0.8244180316216192,0.8378572543983843,0.012930034074398074,20,0.9215783594430769,0.9327314542384694,0.9316881539640142,0.9193017244205152,0.9302399845786967,0.9271079353289545,0.00554842749611359
0.05198087692260742,0.021085594014026824,0.011290836334228515,0.006216321411694927,entropy,15,8,20,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.8483321900755919,0.8348561979710278,0.813754021043025,0.8525503621251185,0.8299747664130488,0.8358935075255622,0.013845114646766247,30,0.9204148228127502,0.9228724734298955,0.9253061683491153,0.9138847355791789,0.9260185146032768,0.9216993429548432,0.004376271214084516
0.041722440719604494,0.0036002590885409243,0.007472896575927734,0.0006292534832782193,entropy,20,1,2,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8149853271943056,0.8464965929947297,0.8139735745988197,0.826283189255943,0.8207804606714285,0.8245038289430454,0.011850733286485707,83,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0739175796508789,0.03280768103233238,0.008196878433227538,0.0012427955550515502,entropy,20,1,5,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.815148997916297,0.8606496234469598,0.8065704879166418,0.812188973322845,0.814407610907611,0.8217931387020709,0.01965953266932028,100,0.9895669971577228,0.9885285752373935,0.9890483620411911,0.9900923350920608,0.9911432957915561,0.9896759130639848,0.0008998540352540893
0.05831222534179688,0.015589753084705013,0.007928848266601562,0.0012345670037055708,entropy,20,1,10,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8182966245803733,0.8480303864241004,0.8094151836969001,0.8177266005549627,0.8154114419781763,0.8217760474469025,0.013498843462778909,103,0.9686219178502061,0.9680941476723398,0.969694946622589,0.9697816468679143,0.9686169358192565,0.9689619189664611,0.000662861150902684
0.05536561012268067,0.024022583029941362,0.008889341354370117,0.001508700761674927,entropy,20,1,20,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8340258847764974,0.841913917667246,0.8143279064854438,0.8147996062080487,0.8099633241726746,0.8230061278619821,0.0125834240949715,92,0.9335646028370201,0.9393393010870597,0.9443402922741816,0.929207189407092,0.9386553321097878,0.9370213435430281,0.005188832576027615
0.043760251998901364,0.00531847956242635,0.00821857452392578,0.0017797822428048749,entropy,20,2,2,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8060302940352045,0.8430252405442423,0.8070711040603814,0.8088170981741629,0.7962104378030535,0.8122308349234089,0.016010444527948847,139,0.9843082886168223,0.9843150475549094,0.9869323181035574,0.9885028057466345,0.984314489149863,0.9856745898343574,0.0017404421130396243
0.04490408897399902,0.012358859521023936,0.0073300361633300785,0.0007310305016946091,entropy,20,2,5,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8063256837944823,0.8471115688180625,0.8100372801712769,0.7992372939560438,0.8137767046634756,0.8152977062806682,0.01661650631059165,119,0.9811689507272462,0.9817136645421277,0.9827522385082391,0.9869382031347982,0.9801260649793756,0.9825398243783574,0.0023570712558667385
0.04897890090942383,0.013372596956155005,0.011400318145751953,0.0038829901203300842,entropy,20,2,10,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8227631294091604,0.8581118467034247,0.8028647816338293,0.8085511960104945,0.8214954009595048,0.8227572709432828,0.019230507394657627,96,0.9611927732857718,0.9628755082205603,0.9655085482219602,0.9660923605977286,0.9628489206625803,0.9637036221977203,0.0018267172101134915
0.04893360137939453,0.010879069858085547,0.016242790222167968,0.010010622352178996,entropy,20,2,20,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8298223714858997,0.837945391602057,0.8143279064854438,0.8089299545845231,0.816047366047366,0.821414598041058,0.01075966996493364,107,0.9320900380784511,0.937759364546366,0.9416884126381152,0.9270793666494538,0.9355222922948,0.9348278948414371,0.0049734888295698
0.05484004020690918,0.018918730099004966,0.008411359786987305,0.001184853942070137,entropy,20,4,2,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8270373688887016,0.8618198002148872,0.8058171485273256,0.8298196752680768,0.8049826541346261,0.8258953294067235,0.02072556721504404,73,0.9591420661410245,0.9586530120084338,0.9613383968788234,0.9603386514367209,0.9609484008427338,0.9600841054615472,0.0010315535538037122
0.0579683780670166,0.012810458747101117,0.013645696640014648,0.008846373998120877,entropy,20,4,5,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8270373688887016,0.8618198002148872,0.8058171485273256,0.8298196752680768,0.8049826541346261,0.8258953294067235,0.02072556721504404,73,0.9591420661410245,0.9586530120084338,0.9613383968788234,0.9603386514367209,0.9609484008427338,0.9600841054615472,0.0010315535538037122
0.0568946361541748,0.006808086626400638,0.00829935073852539,0.0013811548159880305,entropy,20,4,10,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8282100140712946,0.8537464884003936,0.8134178540188202,0.8215641434357788,0.8096816053051589,0.8253240210462891,0.01559964274838292,79,0.949581848847273,0.9502002775355066,0.9545968116339552,0.9583547820021316,0.9588262101562556,0.9543119860350243,0.0039008688486060483
0.0832735538482666,0.030025126275692864,0.014971208572387696,0.009834824358913766,entropy,20,4,20,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.8488332223350503,0.8463098018745957,0.8096923872420562,0.8311139310782408,0.8291659428681721,0.8330230570796232,0.01406656432715207,39,0.9263799173033926,0.9316604746722789,0.9367318250424048,0.9213643670616974,0.929768600314548,0.9291810368788644,0.005146918347122409
0.059139680862426755,0.02386706001824018,0.007488679885864258,0.0006493354298857978,entropy,20,8,2,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.8507164205344586,0.8443271360926904,0.8202366194950226,0.8495880642481307,0.8244180316216192,0.8378572543983843,0.012930034074398074,20,0.9215783594430769,0.9327314542384694,0.9316881539640142,0.9193017244205152,0.9302399845786967,0.9271079353289545,0.00554842749611359
0.041556262969970705,0.008093348571769719,0.009963035583496094,0.003053770939861129,entropy,20,8,5,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.8507164205344586,0.8443271360926904,0.8202366194950226,0.8495880642481307,0.8244180316216192,0.8378572543983843,0.012930034074398074,20,0.9215783594430769,0.9327314542384694,0.9316881539640142,0.9193017244205152,0.9302399845786967,0.9271079353289545,0.00554842749611359
0.06248559951782227,0.031577638635028424,0.017847490310668946,0.020246351727862565,entropy,20,8,10,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.8507164205344586,0.8443271360926904,0.8202366194950226,0.8495880642481307,0.8244180316216192,0.8378572543983843,0.012930034074398074,20,0.9215783594430769,0.9327314542384694,0.9316881539640142,0.9193017244205152,0.9302399845786967,0.9271079353289545,0.00554842749611359
0.046994686126708984,0.004588422949588825,0.008806896209716798,0.0018711348275688821,entropy,20,8,20,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.8483321900755919,0.8348561979710278,0.813754021043025,0.8525503621251185,0.8299747664130488,0.8358935075255622,0.013845114646766247,30,0.9204148228127502,0.9228724734298955,0.9253061683491153,0.9138847355791789,0.9260185146032768,0.9216993429548432,0.004376271214084516
0.051161003112792966,0.011710213633645399,0.007490110397338867,0.00021800791496669883,entropy,,1,2,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8149853271943056,0.8464965929947297,0.8139735745988197,0.826283189255943,0.8207804606714285,0.8245038289430454,0.011850733286485707,83,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.055629539489746097,0.01634918279980756,0.008944845199584961,0.0031545395702869943,entropy,,1,5,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.815148997916297,0.8606496234469598,0.8065704879166418,0.812188973322845,0.814407610907611,0.8217931387020709,0.01965953266932028,100,0.9895669971577228,0.9885285752373935,0.9890483620411911,0.9900923350920608,0.9911432957915561,0.9896759130639848,0.0008998540352540893
0.042484283447265625,0.0046806622784501305,0.007701587677001953,0.0011373710014997165,entropy,,1,10,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8182966245803733,0.8480303864241004,0.8094151836969001,0.8177266005549627,0.8154114419781763,0.8217760474469025,0.013498843462778909,103,0.9686219178502061,0.9680941476723398,0.969694946622589,0.9697816468679143,0.9686169358192565,0.9689619189664611,0.000662861150902684
0.04963498115539551,0.01251423891345235,0.007988166809082032,0.0014029615748723243,entropy,,1,20,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8340258847764974,0.841913917667246,0.8143279064854438,0.8147996062080487,0.8099633241726746,0.8230061278619821,0.0125834240949715,92,0.9335646028370201,0.9393393010870597,0.9443402922741816,0.929207189407092,0.9386553321097878,0.9370213435430281,0.005188832576027615
0.054374313354492186,0.020903371519985336,0.013178825378417969,0.008770736294188968,entropy,,2,2,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8060302940352045,0.8430252405442423,0.8070711040603814,0.8088170981741629,0.7962104378030535,0.8122308349234089,0.016010444527948847,139,0.9843082886168223,0.9843150475549094,0.9869323181035574,0.9885028057466345,0.984314489149863,0.9856745898343574,0.0017404421130396243
0.07480368614196778,0.0621340948741581,0.008248090744018555,0.0010735923757151748,entropy,,2,5,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8063256837944823,0.8471115688180625,0.8100372801712769,0.7992372939560438,0.8137767046634756,0.8152977062806682,0.01661650631059165,119,0.9811689507272462,0.9817136645421277,0.9827522385082391,0.9869382031347982,0.9801260649793756,0.9825398243783574,0.0023570712558667385
0.057317066192626956,0.02653383492889933,0.013864374160766602,0.011115352802842454,entropy,,2,10,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8227631294091604,0.8581118467034247,0.8028647816338293,0.8085511960104945,0.8214954009595048,0.8227572709432828,0.019230507394657627,96,0.9611927732857718,0.9628755082205603,0.9655085482219602,0.9660923605977286,0.9628489206625803,0.9637036221977203,0.0018267172101134915
0.049574851989746094,0.010363236832200704,0.019994068145751952,0.017340673943889436,entropy,,2,20,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8298223714858997,0.837945391602057,0.8143279064854438,0.8089299545845231,0.816047366047366,0.821414598041058,0.01075966996493364,107,0.9320900380784511,0.937759364546366,0.9416884126381152,0.9270793666494538,0.9355222922948,0.9348278948414371,0.0049734888295698
0.05434274673461914,0.02958597959301118,0.017174577713012694,0.015315006523289255,entropy,,4,2,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8270373688887016,0.8618198002148872,0.8058171485273256,0.8298196752680768,0.8049826541346261,0.8258953294067235,0.02072556721504404,73,0.9591420661410245,0.9586530120084338,0.9613383968788234,0.9603386514367209,0.9609484008427338,0.9600841054615472,0.0010315535538037122
0.051935243606567386,0.017657205200346065,0.009235954284667969,0.0026780456893679685,entropy,,4,5,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8270373688887016,0.8618198002148872,0.8058171485273256,0.8298196752680768,0.8049826541346261,0.8258953294067235,0.02072556721504404,73,0.9591420661410245,0.9586530120084338,0.9613383968788234,0.9603386514367209,0.9609484008427338,0.9600841054615472,0.0010315535538037122
0.0536649227142334,0.019899695347436727,0.017533588409423827,0.017022101370035195,entropy,,4,10,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8282100140712946,0.8537464884003936,0.8134178540188202,0.8215641434357788,0.8096816053051589,0.8253240210462891,0.01559964274838292,79,0.949581848847273,0.9502002775355066,0.9545968116339552,0.9583547820021316,0.9588262101562556,0.9543119860350243,0.0039008688486060483
0.0506476879119873,0.01348308695420961,0.008124494552612304,0.0010587320302326867,entropy,,4,20,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.8488332223350503,0.8463098018745957,0.8096923872420562,0.8311139310782408,0.8291659428681721,0.8330230570796232,0.01406656432715207,39,0.9263799173033926,0.9316604746722789,0.9367318250424048,0.9213643670616974,0.929768600314548,0.9291810368788644,0.005146918347122409
0.04415254592895508,0.01489792800876681,0.009337234497070312,0.003310263690056021,entropy,,8,2,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.8507164205344586,0.8443271360926904,0.8202366194950226,0.8495880642481307,0.8244180316216192,0.8378572543983843,0.012930034074398074,20,0.9215783594430769,0.9327314542384694,0.9316881539640142,0.9193017244205152,0.9302399845786967,0.9271079353289545,0.00554842749611359
0.036965370178222656,0.0036433706048666233,0.006478404998779297,0.001320340200113914,entropy,,8,5,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.8507164205344586,0.8443271360926904,0.8202366194950226,0.8495880642481307,0.8244180316216192,0.8378572543983843,0.012930034074398074,20,0.9215783594430769,0.9327314542384694,0.9316881539640142,0.9193017244205152,0.9302399845786967,0.9271079353289545,0.00554842749611359
0.031072521209716798,0.003178257050660203,0.009197664260864259,0.006572605734000139,entropy,,8,10,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.8507164205344586,0.8443271360926904,0.8202366194950226,0.8495880642481307,0.8244180316216192,0.8378572543983843,0.012930034074398074,20,0.9215783594430769,0.9327314542384694,0.9316881539640142,0.9193017244205152,0.9302399845786967,0.9271079353289545,0.00554842749611359
0.02882494926452637,0.00529957287127287,0.005327367782592773,0.001494079016924155,entropy,,8,20,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.8483321900755919,0.8348561979710278,0.813754021043025,0.8525503621251185,0.8299747664130488,0.8358935075255622,0.013845114646766247,30,0.9204148228127502,0.9228724734298955,0.9253061683491153,0.9138847355791789,0.9260185146032768,0.9216993429548432,0.004376271214084516
